id,country,continent,group,height (cm)
14786,Saint Vincent and the Grenadines,North America,B,175
1544,Cabo Verde,Africa,B,174
924,Laos,Asia,B,161
7659,Mongolia,Asia,A,160
12261,Uruguay,South America,A,162
9840,Jordan,Asia,B,174
3686,Tunisia,Africa,B,175
11768,Niger,Africa,B,170
14506,Zimbabwe,Africa,B,172
1938,Costa Rica,North America,B,175
14772,Puerto Rico,North America,B,173
8882,Tanzania,Africa,B,166
473,Egypt,Africa,A,161
11825,Singapore,Asia,A,161
11339,Kyrgyzstan,Asia,A,161
16007,Angola,Africa,A,157
17585,Egypt,Africa,A,160
17073,Togo,Africa,A,159
8875,Switzerland,Europe,A,166
2606,Albania,Europe,B,175
18406,Kyrgyzstan,Asia,B,170
4189,Dominican Republic,North America,A,159
11663,Greenland,North America,A,159
11094,Spain,Europe,B,175
725,United Kingdom,Europe,A,164
9109,Laos,Asia,A,154
10348,South Korea,Asia,B,174
13041,Austria,Europe,A,166
9549,Palau,Oceania,A,157
14284,Iceland,Europe,B,183
9372,Colombia,South America,B,172
3302,Tanzania,Africa,B,169
16963,Mozambique,Africa,A,154
2870,Qatar,Asia,B,171
7938,Ghana,Africa,B,172
13572,Laos,Asia,B,164
12392,France,Europe,B,179
17475,Venezuela,South America,A,161
8434,Panama,North America,B,168
3797,Cook Islands,Oceania,A,166
8152,Turkey,Asia,B,176
13101,Côte d'Ivoire,Africa,A,158
8616,Cameroon,Africa,B,172
2973,Zambia,Africa,A,157
8424,North Korea,Asia,B,175
17409,Slovenia,Europe,A,167
1034,Sierra Leone,Africa,B,168
11019,Netherlands,Europe,A,170
4931,Dominica,North America,A,166
3736,Armenia,Europe,B,172
17607,Georgia,Europe,A,162
12670,Azerbaijan,Europe,B,174
2323,Denmark,Europe,A,169
3080,Equatorial Guinea,Africa,B,170
14303,Japan,Asia,A,158
5677,Dominican Republic,North America,A,162
15278,Bangladesh,Asia,B,164
9265,Trinidad and Tobago,North America,A,166
231,Netherlands,Europe,A,172
8462,Saint Vincent and the Grenadines,North America,B,176
10756,Turkey,Asia,B,177
15562,Sudan,Africa,B,172
1832,Tuvalu,Oceania,B,172
13899,Guatemala,North America,A,149
11866,Tonga,Oceania,B,176
3602,Paraguay,South America,B,172
14265,Greece,Europe,A,166
18342,Finland,Europe,B,181
14448,Suriname,South America,B,171
13753,Vanuatu,Oceania,A,162
5221,Antigua and Barbuda,North America,A,172
15776,Indonesia,Asia,B,165
13446,Burundi,Africa,B,159
11511,United Arab Emirates,Asia,A,162
11114,Tanzania,Africa,B,166
2216,Uruguay,South America,B,172
11073,Senegal,Africa,A,164
13582,Libya,Africa,B,179
17813,Thailand,Asia,A,159
15265,Antigua and Barbuda,North America,A,168
14817,Sri Lanka,Asia,A,154
170,Kazakhstan,Asia,B,176
14877,Zambia,Africa,A,156
7889,Cook Islands,Oceania,A,168
13656,Puerto Rico,North America,B,174
13536,Honduras,North America,B,171
16787,Botswana,Africa,A,163
13059,Bermuda,North America,A,166
626,Paraguay,South America,B,174
17618,Guatemala,North America,B,162
4259,Japan,Asia,A,158
6392,Chile,South America,B,172
10552,Guinea,Africa,B,174
45,Bosnia and Herzegovina,Europe,A,167
5278,China,Asia,B,175
12378,El Salvador,North America,B,169
467,Dominica,North America,A,168
527,Iran,Asia,A,160
12696,Brazil,South America,B,176
6461,Guinea,Africa,A,158
2143,Saudi Arabia,Asia,A,159
3365,Armenia,Europe,A,159
13150,Greenland,North America,B,173
5733,Indonesia,Asia,A,155
13458,Chad,Africa,B,175
9862,Libya,Africa,B,175
9142,Mexico,North America,B,171
365,Vietnam,Asia,A,157
3099,Georgia,Europe,A,164
17624,Guyana,South America,B,172
2842,Nigeria,Africa,B,173
3803,Croatia,Europe,A,165
3230,Paraguay,South America,B,175
6854,Ireland,Europe,B,178
7351,Saudi Arabia,Asia,A,159
8969,Bhutan,Asia,A,156
8626,China,Asia,B,174
9947,Saint Kitts and Nevis,North America,A,164
1141,Bahrain,Asia,A,158
9933,Poland,Europe,A,165
9667,Yemen,Asia,A,154
4765,Somalia,Africa,A,161
10777,Vanuatu,Oceania,A,160
6442,French Polynesia,Oceania,B,180
12855,Malta,Europe,A,170
6995,Solomon Islands,Oceania,A,155
17364,Papua New Guinea,Oceania,B,162
537,Jamaica,North America,A,163
5092,Peru,South America,B,167
13428,Benin,Africa,B,167
414,Bolivia,South America,B,167
17744,Poland,Europe,B,181
9396,Dominican Republic,North America,B,172
6728,Belgium,Europe,B,178
15845,Morocco,Africa,A,161
4042,Taiwan,Asia,B,174
12171,Qatar,Asia,A,159
1499,Angola,Africa,A,149
1761,Rwanda,Africa,A,155
5776,Madagascar,Africa,B,162
10825,Benin,Africa,A,159
1077,Togo,Africa,A,158
6902,Malta,Europe,B,179
15363,Ethiopia,Africa,A,157
6259,Spain,Europe,A,161
16481,Fiji,Oceania,A,164
4170,Costa Rica,North America,B,171
18120,Puerto Rico,North America,B,169
7218,India,Asia,B,166
14232,Dominican Republic,North America,B,173
18040,Lebanon,Asia,B,179
281,Samoa,Oceania,A,162
18190,Tonga,Oceania,B,176
6928,New Zealand,Oceania,B,176
855,Ethiopia,Africa,A,158
1872,Antigua and Barbuda,North America,B,183
12064,Israel,Asia,B,175
3661,Suriname,South America,A,159
13238,Mongolia,Asia,B,170
6247,Slovakia,Europe,A,166
8757,Malaysia,Asia,A,156
16355,Uzbekistan,Asia,A,159
11673,Guyana,South America,A,159
11947,Bolivia,South America,A,154
1800,Suriname,South America,B,176
7601,Israel,Asia,A,161
3445,Dominican Republic,North America,A,159
4903,Chad,Africa,A,161
4940,Equatorial Guinea,Africa,B,157
3288,Suriname,South America,B,172
5161,Tajikistan,Asia,A,158
9317,Armenia,Europe,A,158
2457,Namibia,Africa,A,160
8454,Russia,Asia,B,176
1847,Uzbekistan,Asia,A,159
17604,Gabon,Africa,B,165
16322,Tanzania,Africa,B,164
7302,Nicaragua,North America,B,165
15346,Dominica,North America,B,183
4486,Azerbaijan,Europe,B,175
16313,Sweden,Europe,A,166
4799,Tonga,Oceania,A,167
10903,Finland,Europe,A,165
4440,Ukraine,Europe,B,182
18064,Marshall Islands,Oceania,B,167
7881,Chile,South America,A,160
1594,Eritrea,Africa,B,173
15576,Tajikistan,Asia,B,167
1337,Morocco,Africa,A,159
17134,Azerbaijan,Europe,B,173
13823,Cambodia,Asia,A,154
2486,Paraguay,South America,B,174
238,Nigeria,Africa,B,172
925,Laos,Asia,A,154
10838,Bulgaria,Europe,B,167
5453,Oman,Asia,A,157
126,Ghana,Africa,B,169
16514,Hungary,Europe,B,178
10724,Sri Lanka,Asia,B,169
898,Iran,Asia,B,175
7876,Central African Republic,Africa,B,169
18541,Suriname,South America,A,161
11474,Swaziland,Africa,B,169
14060,Slovenia,Europe,B,181
13564,Kenya,Africa,B,171
6672,Ukraine,Europe,B,179
3540,Lithuania,Europe,B,181
7376,Sri Lanka,Asia,B,166
4119,Bangladesh,Asia,A,152
4083,Venezuela,South America,A,160
17217,Equatorial Guinea,Africa,A,162
9716,Bosnia and Herzegovina,Europe,B,181
8525,Turkey,Asia,A,161
12479,Maldives,Asia,A,154
7868,Cabo Verde,Africa,B,174
16824,Cuba,North America,B,173
15469,Moldova,Europe,A,164
5527,Switzerland,Europe,A,164
12047,Haiti,North America,A,161
15547,Slovakia,Europe,A,166
7214,Hungary,Europe,B,178
5196,Vanuatu,Oceania,B,168
9519,Mongolia,Asia,A,160
12468,Lithuania,Europe,B,178
8220,Benin,Africa,B,166
3921,Malaysia,Asia,A,156
15180,Somalia,Africa,B,171
4587,Georgia,Europe,A,163
17615,Greenland,North America,A,162
6342,Australia,Oceania,B,177
2031,Kazakhstan,Asia,A,163
8358,Kiribati,Oceania,B,169
2528,Slovenia,Europe,B,181
5789,Marshall Islands,Oceania,A,155
5002,Japan,Asia,B,172
1639,India,Asia,A,154
4518,Burundi,Africa,B,175
17751,Qatar,Asia,A,159
6094,Haiti,North America,B,173
6165,Mauritius,Africa,A,159
7184,France,Europe,B,177
3568,Morocco,Africa,B,176
13949,Lebanon,Asia,A,163
2481,Palau,Oceania,A,156
13679,Serbia,Europe,A,168
1460,Tuvalu,Oceania,B,173
11843,Sudan,Africa,A,161
6322,Zimbabwe,Africa,B,169
845,Egypt,Africa,A,161
8446,Portugal,Europe,B,172
7012,Sweden,Europe,B,179
7612,Kenya,Africa,B,170
13876,Fiji,Oceania,B,172
740,Zambia,Africa,B,168
12436,Israel,Asia,B,174
16405,Benin,Africa,A,158
7298,Netherlands,Europe,B,181
1306,Libya,Africa,B,174
17128,Armenia,Europe,B,174
9105,Kuwait,Asia,A,161
1820,Togo,Africa,B,168
15631,American Samoa,Oceania,A,168
12084,Laos,Asia,B,161
13707,Swaziland,Africa,A,157
158,Ireland,Europe,B,179
10468,Burkina Faso,Africa,B,171
3716,Zambia,Africa,B,165
2510,Saint Vincent and the Grenadines,North America,B,179
14753,Oman,Asia,A,157
457,Cuba,North America,A,158
5243,Belize,North America,A,157
11348,Liberia,Africa,B,167
8765,Marshall Islands,Oceania,A,157
3188,Mauritius,Africa,B,171
12918,Russia,Asia,B,177
2105,Oman,Asia,A,159
8427,Norway,Europe,A,165
15376,Germany,Europe,B,181
7768,Thailand,Asia,B,170
3833,Fiji,Oceania,A,164
5065,Nepal,Asia,A,152
17303,Libya,Africa,A,164
4516,Burkina Faso,Africa,B,171
2144,Senegal,Africa,B,176
7941,Greece,Europe,A,165
1590,El Salvador,North America,B,168
6493,Jordan,Asia,A,159
5226,Australia,Oceania,B,178
17125,Antigua and Barbuda,North America,A,164
14439,South Africa,Africa,A,158
7528,Czech Republic,Europe,B,182
6285,Togo,Africa,A,158
5260,Burkina Faso,Africa,B,171
13825,Cameroon,Africa,A,159
329,Thailand,Asia,A,159
17770,Serbia,Europe,B,181
1376,Poland,Europe,B,180
2226,Yemen,Asia,B,165
1835,Uganda,Africa,A,159
11222,Canada,North America,B,179
17654,Kazakhstan,Asia,B,175
705,Togo,Africa,A,160
3508,Israel,Asia,B,177
10738,Taiwan,Asia,B,173
5600,Austria,Europe,B,178
15761,Guinea,Africa,A,159
5920,Turkey,Asia,B,174
1575,Cyprus,Europe,A,159
15439,Lesotho,Africa,A,156
9506,Malta,Europe,B,171
6388,Central African Republic,Africa,B,168
8205,Austria,Europe,A,166
14463,Tanzania,Africa,A,157
12010,Eritrea,Africa,B,172
2235,Albania,Europe,A,161
183,Latvia,Europe,A,167
9679,American Samoa,Oceania,A,168
12588,Suriname,South America,B,175
1552,Central African Republic,Africa,B,169
9474,Kiribati,Oceania,B,168
896,Indonesia,Asia,B,165
9622,Taiwan,Asia,B,173
13657,Puerto Rico,North America,A,163
8268,Cuba,North America,B,171
6420,Dominican Republic,North America,B,174
8968,Bhutan,Asia,B,167
18524,Slovenia,Europe,B,181
8803,Pakistan,Asia,A,154
3552,Mali,Africa,B,174
5114,Saint Vincent and the Grenadines,North America,B,176
11779,Pakistan,Asia,A,154
16384,Armenia,Europe,B,171
12028,Germany,Europe,B,181
5561,United Kingdom,Europe,A,163
6280,Thailand,Asia,B,171
15905,Samoa,Oceania,A,164
2944,Turkey,Asia,B,174
9370,China,Asia,B,175
15572,Syria,Asia,B,181
15224,Tuvalu,Oceania,B,170
15492,North Korea,Asia,B,171
16507,Guinea-Bissau,Africa,A,158
14246,Ethiopia,Africa,B,166
7898,Cyprus,Europe,B,172
15656,Belgium,Europe,B,177
7046,United Arab Emirates,Asia,B,173
1182,Chad,Africa,B,166
17801,Sweden,Europe,A,166
16490,Georgia,Europe,B,174
6028,Cook Islands,Oceania,B,178
13136,France,Europe,B,176
15088,Marshall Islands,Oceania,B,168
12166,Portugal,Europe,B,175
9988,Sweden,Europe,B,181
11239,Costa Rica,North America,A,162
9481,Laos,Asia,A,152
6397,Colombia,South America,A,158
12614,Tunisia,Africa,B,175
16221,Namibia,Africa,A,161
4581,France,Europe,A,164
16743,Albania,Europe,A,161
6409,Cuba,North America,A,158
677,South Korea,Asia,A,163
3388,Bhutan,Asia,B,165
4978,Haiti,North America,B,173
15223,Turkmenistan,Asia,A,163
9526,Nauru,Oceania,B,171
2257,Bahrain,Asia,A,160
16865,Germany,Europe,A,167
5960,Andorra,Europe,B,169
656,Senegal,Africa,B,174
15684,Cameroon,Africa,B,170
7389,Syria,Asia,A,154
11425,Puerto Rico,North America,A,163
4409,Sweden,Europe,A,167
16658,Sierra Leone,Africa,B,167
3816,Dominican Republic,North America,B,174
9378,Costa Rica,North America,B,174
221,Morocco,Africa,A,159
17968,Fiji,Oceania,B,174
10189,Honduras,North America,A,154
3775,Burundi,Africa,A,153
4473,Andorra,Europe,A,164
10066,Azerbaijan,Europe,B,173
7911,Ecuador,South America,A,153
13206,Lesotho,Africa,B,167
1245,Greece,Europe,A,165
14017,Papua New Guinea,Oceania,A,158
9804,Grenada,North America,B,178
16575,Malta,Europe,A,166
7931,French Polynesia,Oceania,A,165
17275,Italy,Europe,A,161
2350,French Polynesia,Oceania,B,179
8979,Bulgaria,Europe,A,162
2286,Burundi,Africa,B,179
7074,American Samoa,Oceania,B,180
12031,Ghana,Africa,A,159
16558,Libya,Africa,B,173
8411,Nauru,Oceania,A,156
13493,Egypt,Africa,A,161
6632,Sri Lanka,Asia,B,167
8452,Romania,Europe,B,179
7770,Timor-Leste,Asia,B,158
9344,Bosnia and Herzegovina,Europe,B,182
1559,China,Asia,A,162
6146,Luxembourg,Europe,B,180
12316,Bhutan,Asia,B,168
3381,Belgium,Europe,A,164
18217,Vanuatu,Oceania,A,158
764,Austria,Europe,B,177
16876,Guinea,Africa,B,167
4841,Algeria,Africa,A,162
1185,Chile,South America,A,159
13757,Vietnam,Asia,A,159
18148,Singapore,Asia,B,174
1790,South Africa,Africa,B,168
5991,Bermuda,North America,A,170
1943,Croatia,Europe,A,167
5686,Eritrea,Africa,B,173
12891,Norway,Europe,A,165
7642,Maldives,Asia,B,166
9322,Azerbaijan,Europe,B,174
16836,Dominican Republic,North America,B,173
7666,Nauru,Oceania,B,171
8667,Ethiopia,Africa,A,156
8365,Laos,Asia,A,152
5973,Austria,Europe,A,167
17716,New Zealand,Oceania,B,177
200,Malaysia,Asia,B,169
1300,Lebanon,Asia,B,179
17526,Bolivia,South America,B,170
3533,Lebanon,Asia,A,163
25,Bahrain,Asia,A,157
13728,Trinidad and Tobago,North America,B,173
11658,Ghana,Africa,B,171
12861,Mauritius,Africa,A,159
7313,Oman,Asia,A,159
6649,Tajikistan,Asia,A,158
14066,South Africa,Africa,B,168
18334,Eritrea,Africa,B,171
15096,Moldova,Europe,B,177
9143,Mexico,North America,A,157
15620,Zambia,Africa,B,169
11420,Poland,Europe,B,180
11725,Lithuania,Europe,A,168
17780,Slovenia,Europe,B,181
10222,Kyrgyzstan,Asia,B,174
8465,Samoa,Oceania,A,165
8964,Benin,Africa,B,166
10460,Bosnia and Herzegovina,Europe,B,184
9308,Andorra,Europe,B,169
11423,Portugal,Europe,A,162
9891,Mongolia,Asia,A,158
16005,Andorra,Europe,A,163
6736,Bhutan,Asia,B,164
15579,Tanzania,Africa,A,158
4410,Switzerland,Europe,B,179
11208,Brazil,South America,B,175
10715,Solomon Islands,Oceania,A,156
17996,Guyana,South America,B,170
9307,American Samoa,Oceania,A,165
5990,Bermuda,North America,B,183
12997,Ukraine,Europe,A,168
14077,Suriname,South America,A,165
17490,American Samoa,Oceania,B,179
12923,Saint Kitts and Nevis,North America,A,161
3049,Colombia,South America,A,157
10211,Japan,Asia,A,158
8449,Puerto Rico,North America,A,162
2331,Ecuador,South America,A,155
2672,Chile,South America,B,171
13314,Slovakia,Europe,B,182
15183,South Africa,Africa,A,157
16878,Guinea-Bissau,Africa,B,175
3895,Kiribati,Oceania,A,162
11794,Portugal,Europe,B,175
18122,Qatar,Asia,B,171
2244,Antigua and Barbuda,North America,B,179
14804,Slovenia,Europe,B,180
9394,Dominica,North America,B,177
16277,Samoa,Oceania,A,164
7581,Guyana,South America,A,160
11304,Honduras,North America,B,164
153,Indonesia,Asia,A,155
16218,Mozambique,Africa,B,166
16335,Tunisia,Africa,A,162
18387,Ireland,Europe,A,165
8309,Germany,Europe,A,165
6141,Liberia,Africa,A,155
9513,Mauritius,Africa,A,158
20,Austria,Europe,B,179
7864,Burkina Faso,Africa,B,173
874,Greenland,North America,B,174
10019,Uganda,Africa,A,158
4542,Costa Rica,North America,B,171
10874,Cyprus,Europe,B,170
17401,Seychelles,Africa,A,163
1347,Netherlands,Europe,A,170
3869,Iceland,Europe,A,166
10319,Saint Kitts and Nevis,North America,A,160
1249,Grenada,North America,A,167
15512,Poland,Europe,B,180
815,China,Asia,A,162
8080,Romania,Europe,B,178
14904,Bahrain,Asia,B,174
12113,Marshall Islands,Oceania,A,155
11983,Costa Rica,North America,A,161
1708,Morocco,Africa,B,174
4240,Iceland,Europe,B,179
6998,South Africa,Africa,B,169
2466,Nicaragua,North America,B,165
16692,Tajikistan,Asia,B,166
11737,Mali,Africa,A,160
4796,Togo,Africa,B,172
13599,Malta,Europe,A,162
913,Jordan,Asia,A,158
7691,Panama,North America,A,159
4185,Djibouti,Africa,A,157
16705,Trinidad and Tobago,North America,A,163
1060,Sweden,Europe,B,181
831,Cyprus,Europe,A,158
6534,Mauritania,Africa,B,168
5987,Belize,North America,A,156
4789,Tajikistan,Asia,A,158
11676,Honduras,North America,B,165
17812,Thailand,Asia,B,171
10979,Libya,Africa,A,161
18456,Nepal,Asia,B,163
17196,Cuba,North America,B,172
5666,Cyprus,Europe,B,174
1907,Botswana,Africa,A,160
18465,Niger,Africa,A,160
7210,Haiti,North America,B,172
10525,Estonia,Europe,A,167
16098,El Salvador,North America,B,169
12014,Ethiopia,Africa,B,167
10072,Barbados,North America,B,175
17906,Bulgaria,Europe,B,179
8522,Tunisia,Africa,B,177
11081,Singapore,Asia,A,162
11061,Rwanda,Africa,A,156
17180,Chile,South America,B,172
10690,Saint Kitts and Nevis,North America,B,175
7619,Kyrgyzstan,Asia,A,159
16260,Puerto Rico,North America,B,177
18087,Netherlands,Europe,A,171
515,Haiti,North America,A,161
18383,Iran,Asia,A,161
8722,Japan,Asia,B,172
4377,Senegal,Africa,A,164
5575,Yemen,Asia,A,155
10641,Namibia,Africa,A,161
5667,Cyprus,Europe,A,160
15652,Barbados,North America,B,174
17212,Egypt,Africa,B,173
3229,Papua New Guinea,Oceania,A,155
9530,Netherlands,Europe,B,182
9251,Taiwan,Asia,A,161
12268,Vietnam,Asia,B,168
12894,Pakistan,Asia,B,166
17871,Argentina,South America,A,160
14587,Costa Rica,North America,A,159
2581,Ukraine,Europe,A,165
15611,Uzbekistan,Asia,A,158
6714,Australia,Oceania,B,178
8395,Mauritania,Africa,A,159
18108,Papua New Guinea,Oceania,B,164
17444,Togo,Africa,B,169
5180,Tuvalu,Oceania,B,169
16501,Grenada,North America,A,164
5625,Bosnia and Herzegovina,Europe,A,168
412,Bhutan,Asia,B,169
14414,Saint Vincent and the Grenadines,North America,B,177
3841,Gabon,Africa,A,158
2314,Croatia,Europe,B,180
8469,Senegal,Africa,A,164
10931,Haiti,North America,A,159
16750,Angola,Africa,B,161
2556,Tajikistan,Asia,B,167
6001,Brazil,South America,A,162
10907,French Polynesia,Oceania,A,168
8742,Lesotho,Africa,B,169
15351,Ecuador,South America,A,154
2503,Russia,Asia,A,163
16670,South Africa,Africa,B,170
12912,Puerto Rico,North America,B,172
16412,Bosnia and Herzegovina,Europe,B,180
16973,New Zealand,Oceania,A,165
16176,Laos,Asia,B,163
4622,Ireland,Europe,B,178
11642,Ethiopia,Africa,B,169
1561,Colombia,South America,A,157
11729,Madagascar,Africa,A,151
11273,Fiji,Oceania,A,165
1137,Austria,Europe,A,168
4317,Namibia,Africa,A,160
11987,Croatia,Europe,A,167
2170,Sudan,Africa,B,174
8059,Pakistan,Asia,A,154
1489,Afghanistan,Asia,A,154
10636,Morocco,Africa,B,175
17064,Tajikistan,Asia,B,166
13008,Vanuatu,Oceania,B,166
14876,Zambia,Africa,B,166
14607,Ecuador,South America,A,154
15612,Vanuatu,Oceania,B,167
7019,Taiwan,Asia,A,160
5428,Morocco,Africa,B,176
18316,Czech Republic,Europe,B,180
4038,Switzerland,Europe,B,177
12611,Tonga,Oceania,A,166
8056,Oman,Asia,B,171
13812,Brazil,South America,B,176
5454,Pakistan,Asia,B,166
15124,Oman,Asia,B,170
9794,Georgia,Europe,B,175
3233,Peru,South America,A,153
7196,Greece,Europe,B,178
15671,Botswana,Africa,A,163
18380,Indonesia,Asia,B,166
753,Andorra,Europe,A,170
6802,Eritrea,Africa,B,171
16428,Cameroon,Africa,B,174
11552,Austria,Europe,B,177
18574,Uganda,Africa,B,170
8211,Bangladesh,Asia,A,153
3847,Ghana,Africa,A,159
2760,Iraq,Asia,B,172
13756,Vietnam,Asia,B,170
6743,Botswana,Africa,A,163
4758,Slovakia,Europe,B,180
13300,Samoa,Oceania,B,174
13095,Comoros,Africa,A,157
1909,Brazil,South America,A,161
5195,Uzbekistan,Asia,A,159
9021,Djibouti,Africa,A,165
218,Mongolia,Asia,B,170
13339,Switzerland,Europe,A,163
6687,Venezuela,South America,A,158
6688,Vietnam,Asia,B,168
11814,Saudi Arabia,Asia,B,171
17186,Comoros,Africa,B,164
15619,Yemen,Asia,A,156
7155,Cyprus,Europe,A,159
3312,Trinidad and Tobago,North America,B,177
1031,Serbia,Europe,A,168
12656,Andorra,Europe,B,175
14055,Sierra Leone,Africa,A,155
424,Burkina Faso,Africa,B,171
3694,Uganda,Africa,B,167
18066,Mauritania,Africa,B,162
1551,Canada,North America,A,164
12787,Guinea-Bissau,Africa,A,156
11738,Malta,Europe,B,177
16498,Greenland,North America,B,173
4414,Taiwan,Asia,B,174
1648,Israel,Asia,B,175
12858,Mauritania,Africa,B,164
11712,Laos,Asia,B,165
13299,Saint Vincent and the Grenadines,North America,A,165
16144,Iceland,Europe,B,185
15658,Belize,North America,B,171
7852,Bhutan,Asia,B,169
9323,Azerbaijan,Europe,A,159
12021,France,Europe,A,164
4792,Thailand,Asia,B,172
15568,Sweden,Europe,B,179
3484,Guinea,Africa,B,166
13602,Mauritania,Africa,B,165
2553,Syria,Asia,A,162
2469,Niger,Africa,A,158
12980,Togo,Africa,B,168
2740,Guinea,Africa,B,169
8206,Azerbaijan,Europe,B,172
8601,Bosnia and Herzegovina,Europe,A,168
8594,Bermuda,North America,B,176
10759,Turkmenistan,Asia,A,162
7045,Ukraine,Europe,A,166
3488,Guyana,South America,B,171
2057,Madagascar,Africa,A,154
1256,Guyana,South America,B,174
865,Gabon,Africa,A,160
15842,Mongolia,Asia,B,170
9673,Afghanistan,Asia,A,155
13505,Fiji,Oceania,A,164
6082,Greenland,North America,B,173
18358,Greenland,North America,B,171
10309,Puerto Rico,North America,A,163
5723,Haiti,North America,A,160
5080,Oman,Asia,B,173
773,Barbados,North America,A,166
14433,Slovenia,Europe,A,167
8874,Switzerland,Europe,B,178
15821,Madagascar,Africa,A,154
2260,Barbados,North America,B,174
18050,Luxembourg,Europe,B,179
850,Eritrea,Africa,B,170
18021,Jamaica,North America,A,164
17132,Austria,Europe,B,177
12432,Iraq,Asia,B,174
14193,Cabo Verde,Africa,A,166
7059,Venezuela,South America,A,159
14648,Guyana,South America,B,171
16754,Argentina,South America,B,173
14097,Togo,Africa,A,160
7416,Ukraine,Europe,B,180
7263,Luxembourg,Europe,A,163
6043,Denmark,Europe,A,170
10425,Andorra,Europe,A,161
17672,Liberia,Africa,B,166
1318,Maldives,Asia,B,169
15811,Lesotho,Africa,A,157
421,Brazil,South America,A,162
17124,Antigua and Barbuda,North America,B,178
4186,Dominica,North America,B,180
5626,Botswana,Africa,B,175
3788,Chile,South America,B,173
4652,Liberia,Africa,B,167
9386,Cyprus,Europe,B,173
5963,Angola,Africa,A,164
